TransactionDate,Amount,Transaction_Type
2023-04-23 05:55:32,275.68,credit
2023-05-15 06:32:58,258.78,credit
2023-09-17 04:09:22,490.96,debit
2023-10-29 08:03:06,125.29,debit
2023-06-14 21:27:04,117.03,credit
2023-04-04 19:10:28,421.25,debit
2023-11-24 03:14:36,290.54,credit
2023-07-16 09:56:00,357.81,credit
2023-12-17 06:16:42,271.85,debit
2023-10-24 14:01:55,138.25,debit
2023-12-22 02:54:01,336.56,debit
2023-06-05 04:42:25,74.04,credit
2023-07-31 03:50:42,244.17,credit
2023-07-20 22:51:19,257.99,credit
2024-02-04 08:54:20,39.5,debit
2024-03-27 03:52:30,389.47,debit
2023-12-09 03:21:32,478.9,credit
2023-04-16 15:02:32,180.83,credit
2023-05-31 05:33:54,160.88,debit
2023-10-15 21:36:17,486.68,credit
2023-10-03 14:32:31,131.22,debit
2023-12-25 22:39:38,102.26,debit
2023-08-15 19:03:34,163.91,credit
2023-04-02 18:53:37,97.44,credit
2024-02-25 15:13:51,117.84,debit
2024-01-24 23:36:34,180.65,debit
2024-03-26 08:20:23,195.58,credit
2023-08-20 00:51:59,249.54,debit
2024-03-13 05:40:57,218.12,credit
2023-04-25 09:16:04,374.25,credit
2023-05-26 06:05:37,98.01,debit
2023-09-27 17:44:07,228.7,debit
2024-03-25 13:22:47,227.33,debit
2023-07-27 12:02:01,451.19,credit
2023-09-15 23:48:12,15.68,credit
2024-01-07 04:09:44,444.94,credit
2023-11-20 04:15:50,170.79,credit
2023-11-09 23:12:09,398.18,credit
2023-09-27 15:41:31,299.27,debit
2024-03-28 09:19:14,29.58,debit
2024-01-13 08:39:46,99.71,credit
2024-03-19 06:02:17,373.97,credit
2023-06-21 15:50:49,472.89,credit
2023-07-13 04:12:01,251.09,debit
2023-04-06 04:28:57,155.31,credit
2023-07-21 04:24:20,362.4,credit
2023-12-07 06:45:22,291.02,credit
2024-03-14 15:24:52,57.48,debit
2023-09-23 12:33:46,155.38,debit
2023-06-04 19:46:16,407.99,debit
2024-02-28 16:31:18,28.65,credit
2023-09-21 12:37:36,99.28,credit
2023-05-08 01:52:15,63.16,debit
2024-01-15 22:56:21,243.21,debit
2023-09-16 09:12:26,363.24,credit
2024-03-16 04:31:53,221.93,credit
2023-06-22 11:18:11,69.22,debit
2023-12-03 19:32:27,62.13,credit
2024-02-07 17:09:30,481.34,debit
2023-10-27 13:36:42,183.61,credit
2023-09-19 09:00:04,78.26,debit
2023-05-16 00:49:39,380.97,credit
2023-08-28 11:44:23,449.35,credit
2024-03-12 17:07:30,209.58,debit
2023-05-28 11:47:51,52.49,debit
2024-02-06 05:15:45,457.21,debit
2023-04-09 23:19:07,79.08,debit
2023-05-27 03:12:36,470.94,debit
2023-05-23 14:10:27,42.74,debit
2024-03-05 08:06:00,27.37,credit
2023-04-09 18:15:11,322.35,credit
2024-03-26 13:18:50,335.29,credit
2023-05-29 09:47:29,469.18,credit
2023-11-10 17:31:01,188.3,credit
2023-09-30 04:07:57,268.56,credit
2023-12-20 21:38:49,39.35,credit
2024-01-10 04:54:49,210.55,credit
2024-01-15 15:29:45,46.19,debit
2023-09-29 21:01:32,12.1,credit
2023-07-16 16:39:49,492.75,credit
2023-09-02 22:07:22,11.89,debit
2023-06-03 08:55:48,320.08,debit
2023-11-16 13:10:45,457.42,debit
2023-04-27 12:48:33,405.32,debit
2023-08-10 08:30:56,339.88,debit
2023-10-15 14:15:26,328.28,debit
2023-05-03 18:08:12,474.65,credit
2024-02-20 05:59:14,448.94,debit
2023-08-13 23:17:33,495.35,debit
2023-06-09 05:11:50,172.48,credit
2023-07-30 02:47:49,353.27,debit
2024-03-10 12:03:40,71.13,debit
2024-02-22 05:06:40,393.57,debit
2023-11-30 13:10:15,11.77,debit
2024-03-01 21:26:32,333.65,credit
2023-04-28 12:28:55,357.26,credit
2023-06-17 16:24:29,72.93,debit
2024-02-09 05:38:00,227.32,credit
2023-05-16 20:08:28,381.96,credit
2023-12-14 03:02:27,12.39,debit
2023-05-10 18:57:05,466.08,credit
2023-11-28 22:32:06,123.02,debit
2023-09-20 11:50:55,362.79,credit
2024-03-13 11:15:45,343.94,credit
2023-12-04 14:12:48,132.98,credit
2024-02-18 07:37:13,477.09,credit
2023-08-25 21:29:21,60.65,credit
2023-05-13 20:42:00,72.03,credit
2023-08-25 21:54:51,73.46,credit
2023-08-04 20:14:38,329.94,credit
2024-02-22 05:24:59,178.65,debit
2024-01-17 23:27:59,466.45,debit
2023-12-01 21:54:17,113.03,debit
2023-10-31 18:29:24,170.3,credit
2023-07-09 21:02:32,115.87,credit
2023-12-18 00:39:39,476.65,credit
2023-12-28 19:05:35,426.48,credit
2024-02-15 18:21:02,464.2,debit
2024-02-15 20:26:07,378.0,debit
2023-05-07 12:02:05,208.32,credit
2024-01-26 14:41:26,386.67,credit
2023-12-29 14:52:49,218.15,debit
2024-03-10 23:34:07,44.95,debit
2023-11-18 03:35:41,137.31,credit
2024-01-02 20:36:30,90.36,credit
2024-01-29 13:55:07,464.88,debit
2023-10-21 13:00:13,61.74,debit
2023-07-11 18:45:25,45.46,credit
2024-01-04 03:32:31,113.33,credit
2023-04-11 13:33:33,47.11,debit
2023-04-09 01:56:01,243.8,credit
2023-07-31 05:14:38,351.98,debit
2023-08-10 23:39:17,473.43,credit
2023-04-10 23:56:21,161.35,credit
2023-12-23 15:40:05,37.72,credit
2024-01-09 04:16:01,18.18,credit
2023-10-27 03:38:58,52.48,credit
2023-05-23 23:46:42,151.02,credit
2023-09-17 00:31:33,24.03,credit
2023-06-29 23:18:18,271.48,debit
2023-05-21 18:28:32,395.72,credit
2023-12-11 21:54:50,397.48,debit
2023-08-24 17:55:18,310.83,debit
2023-08-10 09:43:32,153.32,debit
2023-12-27 04:31:38,356.15,credit
2023-12-21 04:51:45,363.53,debit
2023-07-11 13:10:10,263.88,debit
2023-08-19 17:37:45,71.06,debit
2023-09-20 14:10:43,144.14,debit
2023-04-22 11:59:10,218.39,debit
2024-03-29 02:26:13,479.99,debit
2023-04-12 04:40:23,370.94,credit
2024-03-04 01:04:42,305.87,debit
2023-09-06 19:20:54,75.37,debit
2024-01-21 18:34:04,459.47,debit
2023-08-25 06:32:25,486.6,credit
2023-09-20 15:43:07,460.89,debit
2023-08-22 12:23:16,456.15,credit
2023-12-11 09:13:41,76.23,credit
2024-02-10 11:24:48,63.78,credit
2023-10-26 16:55:11,472.68,debit
2023-04-30 15:37:00,21.59,debit
2023-09-09 07:16:22,155.93,debit
2023-08-11 10:12:23,37.8,credit
2023-05-26 01:38:00,128.58,debit
2023-10-26 15:42:59,423.86,debit
2023-07-09 04:04:05,161.1,debit
2023-11-26 12:38:02,77.18,debit
2023-06-11 16:14:19,172.29,credit
2024-01-24 05:11:28,321.68,credit
2023-10-08 15:01:23,15.55,credit
2023-11-20 01:53:14,361.0,debit
2024-01-19 06:46:09,32.79,debit
2023-06-19 20:54:22,16.91,debit
2023-07-28 14:20:05,12.72,credit
2023-07-22 16:21:22,494.2,credit
2023-11-24 18:54:17,363.38,debit
2024-02-17 22:03:44,441.66,credit
2023-07-29 00:21:05,320.9,debit
2023-04-08 16:17:18,489.79,credit
2024-01-08 01:54:25,396.81,debit
2024-01-03 01:59:02,93.52,debit
2024-03-20 18:30:57,174.15,debit
2024-03-04 05:06:45,73.65,credit
2023-09-09 16:00:03,499.44,credit
2023-12-04 15:21:42,12.17,credit
2023-10-28 09:47:29,121.58,credit
2024-01-05 07:47:19,366.19,debit
2023-05-22 04:57:53,308.6,credit
2023-07-04 21:50:39,182.6,debit
2024-02-06 02:04:57,263.37,debit
2023-04-24 14:55:13,167.32,debit
2023-10-16 00:43:40,481.04,debit
2023-05-19 03:06:55,338.32,credit
2024-02-12 07:57:45,199.75,debit
2023-10-06 12:38:51,487.62,credit
2023-08-15 11:56:34,429.74,credit
2023-04-17 01:31:23,489.51,debit
2023-10-22 03:23:13,207.87,credit
2023-08-10 04:22:03,176.34,debit
2024-02-14 08:37:52,332.91,debit
2023-05-17 10:36:39,316.5,debit
2023-07-18 07:32:56,363.3,credit
2023-07-15 09:50:10,485.28,debit
2023-09-29 22:37:53,137.22,debit
2023-03-31 08:14:12,123.14,credit
2023-05-15 06:36:53,337.71,debit
2024-01-08 20:37:35,375.95,credit
2023-10-12 23:07:00,27.43,debit
2023-12-05 12:40:18,421.87,credit
2023-06-07 07:59:41,174.2,credit
2023-10-25 11:05:58,194.2,debit
2023-05-14 14:35:28,222.31,credit
2023-11-18 13:09:18,343.32,credit
2024-02-19 23:00:26,441.83,credit
2023-07-19 15:45:19,378.6,debit
2023-11-21 15:08:10,35.72,debit
2023-11-19 12:40:00,55.19,debit
2023-05-19 20:25:29,499.84,debit
2023-06-04 01:48:30,397.49,credit
2023-10-18 22:56:03,330.86,debit
2024-03-24 02:57:26,329.44,credit
2023-09-14 15:11:30,80.32,credit
2023-10-05 00:41:18,143.3,credit
2023-08-07 02:38:40,204.46,credit
2023-04-23 22:27:40,17.24,debit
2023-08-21 20:09:41,237.79,debit
2023-08-22 12:34:29,101.46,debit
2023-08-10 20:54:01,20.84,debit
2023-04-26 15:50:34,93.81,credit
2023-10-04 19:14:46,485.27,debit
2023-09-16 11:04:22,475.4,debit
2024-01-11 23:08:01,59.18,debit
2023-07-17 14:15:54,49.49,credit
2023-07-22 06:28:00,154.37,debit
2023-12-24 03:06:40,42.31,credit
2023-07-17 21:34:38,455.09,credit
2023-05-03 13:52:41,106.04,debit
2023-04-21 07:26:43,285.8,credit
2023-08-15 23:21:01,69.12,credit
2024-01-14 20:56:34,221.47,credit
2024-02-28 08:26:50,11.78,debit
2024-03-17 14:19:06,432.75,debit
2023-05-28 05:35:33,488.97,debit
2024-02-21 15:30:04,14.74,credit
2023-06-18 13:50:56,354.97,debit
2023-07-02 13:00:18,347.63,credit
2023-12-12 10:04:57,333.69,debit
2024-03-06 05:13:06,208.24,debit
2023-04-22 12:06:03,141.5,debit
2024-01-25 08:42:50,390.35,debit
2023-12-28 21:03:32,81.11,debit
2023-05-19 01:10:15,22.44,debit
2023-05-31 19:56:02,244.77,debit
2023-05-28 18:36:25,467.65,credit
2023-05-09 13:45:35,371.43,credit
2023-04-25 23:15:39,374.38,debit
2023-07-05 11:46:18,92.68,credit
2023-11-22 18:52:55,435.23,debit
2024-02-25 18:57:03,171.72,debit
2023-12-29 16:22:31,182.63,credit
2023-05-17 12:12:18,315.44,debit
2023-12-27 09:00:55,164.22,credit
2023-05-15 16:16:22,343.95,debit
2024-01-11 23:05:07,98.44,debit
2023-10-26 11:54:55,409.31,credit
2023-07-02 22:48:13,338.07,credit
2023-11-19 15:48:35,347.62,debit
2023-07-10 19:33:47,338.22,credit
2023-12-15 23:03:53,169.43,credit
2023-12-15 06:43:49,161.4,credit
2024-03-02 16:37:05,135.23,credit
2023-04-13 17:19:03,161.58,credit
2023-08-14 10:56:31,25.08,credit
2023-12-18 17:01:55,40.04,credit
2023-10-10 08:39:12,375.32,credit
2023-08-01 17:58:47,438.43,debit
2023-08-21 10:14:55,324.62,credit
2023-09-09 00:59:42,216.15,credit
2023-10-22 18:05:40,195.58,debit
2023-09-07 08:44:56,222.18,debit
2024-03-23 20:19:29,497.18,credit
2023-09-21 10:16:34,125.0,credit
2023-12-08 02:43:30,305.85,credit
2023-09-28 18:21:20,225.49,debit
2024-02-19 17:17:46,463.63,credit
2023-12-10 05:09:48,494.27,credit
2023-10-28 09:57:46,414.42,debit
2024-01-05 15:00:36,413.17,credit
2023-10-26 03:45:30,215.1,credit
2023-11-30 15:02:41,283.13,debit
2024-02-07 12:25:39,156.1,debit
2024-03-15 12:02:40,239.7,debit
2023-11-06 05:21:29,280.14,debit
2023-07-17 02:39:58,262.59,credit
2024-01-08 17:36:24,308.33,credit
2023-05-19 23:40:42,207.62,credit
2023-05-17 20:00:24,339.97,credit
2023-04-06 11:19:01,118.8,debit
2023-09-25 21:33:03,158.39,debit
2024-03-19 15:07:08,156.62,debit
2023-10-06 12:09:00,305.29,credit
2023-09-16 10:51:00,468.27,debit
2023-09-23 14:25:00,424.69,credit
2023-08-09 19:14:45,224.26,credit
2023-10-23 08:36:30,350.2,debit
2023-07-30 10:10:34,55.15,debit
2023-06-18 02:12:26,35.38,debit
2023-07-19 19:00:11,221.46,credit
2023-10-13 17:06:42,353.88,debit
2023-08-21 08:21:41,178.57,credit
2024-01-22 06:10:36,11.84,debit
2023-09-05 00:36:02,65.22,credit
2024-01-29 01:03:12,83.26,credit
2024-01-02 01:51:32,134.12,debit
2024-02-16 23:05:45,427.04,credit
2024-01-20 02:02:07,311.97,credit
2024-01-09 16:15:44,224.66,credit
2023-04-03 01:05:33,157.69,credit
2023-06-02 13:18:18,327.31,credit
2023-10-08 09:17:26,265.08,debit
2023-12-26 04:49:54,102.21,credit
2023-11-16 09:23:09,133.41,credit
2023-10-13 12:43:05,249.18,credit
2023-06-08 08:28:51,361.69,debit
2023-09-12 08:18:27,133.48,debit
2023-06-26 09:53:50,245.9,credit
2023-10-15 13:18:51,284.19,debit
2023-04-30 01:57:56,445.55,credit
2023-10-01 05:45:45,46.01,credit
2023-12-13 15:00:57,91.32,debit
2023-08-05 19:24:25,486.57,debit
2024-01-31 04:20:43,230.36,debit
2023-05-12 04:17:14,442.66,debit
2024-03-15 12:50:36,400.74,credit
2023-11-12 21:19:12,28.22,credit
2023-07-11 20:44:55,459.73,credit
2023-09-26 12:39:33,437.97,debit
2023-04-24 05:29:27,327.3,credit
2023-10-30 14:03:22,231.17,debit
2023-07-05 23:44:14,204.37,credit
2024-01-24 21:32:27,402.18,credit
2024-02-16 07:51:14,72.42,credit
2024-03-08 04:22:07,44.43,credit
2023-12-07 10:34:12,171.33,debit
2023-07-16 15:14:37,45.3,credit
2023-05-10 07:17:56,280.96,debit
2023-08-22 22:31:32,490.36,credit
2023-08-11 18:05:04,253.64,credit
2024-02-27 23:36:31,199.05,credit
2023-06-08 00:36:48,96.66,debit
2023-08-21 10:40:26,455.53,debit
2023-11-17 23:07:39,179.02,credit
2023-07-09 16:21:30,441.27,credit
2023-09-18 13:52:36,459.96,debit
2023-09-26 04:12:47,495.93,credit
2024-01-29 09:03:10,477.21,debit
2023-09-27 09:46:21,342.33,credit
2024-01-21 10:02:03,335.12,debit
2023-10-15 19:31:52,459.36,debit
2023-12-17 02:21:35,75.87,debit
2023-08-31 20:25:04,203.83,debit
2023-07-09 20:23:45,92.64,credit
2024-01-25 21:03:05,336.76,debit
2023-09-01 03:03:00,404.45,debit
2023-12-26 01:10:54,431.44,debit
2024-03-15 19:03:05,74.21,debit
2023-09-01 10:22:31,250.27,credit
2023-06-15 08:20:34,119.08,debit
2023-12-05 11:32:58,403.57,debit
2023-12-29 07:37:29,35.63,debit
2023-10-17 11:48:50,434.36,credit
2023-09-10 00:30:44,368.63,debit
2023-06-08 10:39:12,137.02,debit
2023-06-27 08:38:14,411.5,credit
2023-10-13 18:08:47,135.66,debit
2023-05-11 13:54:48,303.75,debit
2023-08-14 23:58:54,336.46,debit
2023-06-02 14:47:06,492.44,debit
2023-05-18 22:22:12,242.15,debit
2023-04-03 03:32:20,467.33,debit
2023-09-08 09:30:01,116.55,credit
2023-04-15 20:37:18,150.68,debit
2023-04-11 17:10:06,130.34,debit
2023-09-05 13:31:00,275.66,debit
2023-09-25 17:31:26,360.81,credit
2023-12-30 06:38:54,69.2,debit
2024-02-15 00:28:15,277.23,credit
2023-12-30 08:40:30,201.55,debit
2023-10-12 04:10:38,186.89,credit
2023-09-01 01:50:49,259.84,credit
2023-09-05 18:23:49,438.13,credit
2023-05-04 13:03:15,147.7,debit
2024-01-16 10:17:29,270.88,debit
2023-04-11 16:30:24,302.83,credit
2023-10-21 21:24:08,143.52,debit
2023-07-09 17:23:44,234.35,debit
2023-04-07 08:58:32,161.18,debit
2023-04-20 18:24:10,55.98,credit
2023-06-05 14:20:16,425.63,debit
2024-02-25 05:38:11,52.84,debit
2023-04-22 11:32:54,257.33,debit
2024-01-06 12:26:46,295.2,debit
2023-12-29 01:36:02,212.71,debit
2023-05-09 14:03:18,299.44,debit
2023-04-01 11:56:10,328.25,credit
2023-09-23 07:08:58,427.1,debit
2023-08-09 07:21:24,256.96,debit
2023-10-19 07:51:23,498.42,debit
2024-03-04 00:37:53,295.37,credit
2024-03-14 19:36:35,497.93,credit
2023-11-14 15:30:56,182.23,debit
2024-01-04 03:30:05,351.3,credit
2023-07-31 02:15:23,40.78,credit
2023-09-25 10:11:36,152.4,debit
2023-06-18 16:03:36,419.87,credit
2023-07-02 07:50:53,212.3,debit
2023-11-04 21:32:56,195.4,debit
2023-04-22 11:32:25,245.14,debit
2024-02-06 15:23:47,191.26,credit
2023-06-19 22:52:38,70.97,debit
2023-10-13 06:09:49,103.37,credit
2024-01-25 13:31:13,84.22,debit
2023-04-08 02:48:48,36.03,debit
2023-05-26 03:46:16,150.93,credit
2023-05-17 03:55:45,325.9,credit
2024-02-19 10:25:30,496.49,credit
2024-03-01 20:57:31,257.43,debit
2023-11-01 17:29:25,122.72,credit
2023-11-15 04:20:32,106.07,credit
2023-07-16 11:07:07,302.74,credit
2024-01-14 23:21:06,77.46,credit
2023-08-15 19:41:50,340.41,credit
2024-01-06 23:19:50,470.93,credit
2023-10-04 10:40:13,150.09,debit
2023-05-22 23:52:42,34.69,credit
2024-01-25 06:07:14,282.18,credit
2024-03-21 12:29:12,303.17,debit
2023-08-29 17:15:08,497.59,credit
2023-11-08 21:41:44,178.22,credit
2023-09-24 06:01:12,328.46,debit
2023-05-08 17:42:34,421.83,debit
2023-12-07 06:07:28,352.89,credit
2024-01-26 20:14:23,354.91,credit
2024-02-27 13:41:34,292.45,credit
2023-07-12 09:01:37,420.25,credit
2023-11-14 07:18:38,245.11,debit
2023-04-22 10:03:37,444.8,credit
2023-04-07 05:13:48,429.19,credit
2024-02-05 03:37:03,453.46,credit
2024-03-07 14:22:05,174.55,credit
2024-02-29 00:30:37,308.93,credit
2023-05-13 06:34:33,318.99,credit
2024-03-01 18:26:23,126.67,credit
2023-07-27 12:36:30,268.7,credit
2023-04-17 10:35:54,490.67,credit
2023-11-06 17:13:55,386.9,credit
2024-02-06 18:02:38,153.9,credit
2023-12-07 19:27:34,385.07,credit
2023-05-01 19:36:38,85.23,debit
2023-07-01 02:38:21,169.46,credit
2023-08-16 16:11:24,35.27,credit
2023-09-14 02:21:00,459.39,debit
2023-04-30 13:14:41,499.91,credit
2023-11-29 01:49:41,173.4,debit
2024-02-11 14:59:32,305.5,debit
2023-06-29 20:28:47,428.95,credit
2023-07-23 10:05:05,403.97,credit
2023-09-14 14:26:32,354.75,credit
2023-06-06 23:24:48,151.67,debit
2023-04-01 00:31:25,311.5,debit
2023-12-28 00:49:33,360.65,debit
2023-09-18 00:46:08,464.49,debit
2023-07-28 12:40:03,108.24,credit
2024-03-12 21:55:43,85.47,debit
2024-03-17 04:44:18,395.04,credit
2024-03-18 11:43:33,174.05,debit
2023-08-27 09:30:33,424.96,debit
2023-04-22 09:39:02,59.5,debit
2023-09-07 12:00:01,474.87,debit
2024-03-14 20:52:57,103.47,debit
2023-05-31 11:46:41,423.92,debit
2023-06-04 02:22:53,227.12,debit
2023-12-19 11:29:12,456.09,debit
2024-02-17 14:28:29,212.27,debit
2024-03-12 07:27:24,273.79,debit
2023-10-29 03:58:23,392.53,credit
2023-10-01 03:43:56,229.08,credit
2024-01-22 01:13:04,291.5,credit
2023-10-30 04:45:52,470.41,credit
2023-06-07 17:38:45,252.61,credit
2023-09-27 17:35:25,22.84,debit
2024-03-20 05:16:27,107.93,credit
2023-04-16 00:19:22,421.98,credit
2024-02-06 03:56:46,222.73,debit
2023-06-19 02:30:29,349.32,debit
2023-06-29 22:17:10,249.19,credit
2023-06-29 21:59:05,444.18,debit
2023-11-01 02:16:58,453.46,credit
2023-04-14 18:15:12,88.74,credit
2024-02-10 22:13:09,351.17,debit
2023-10-27 20:33:26,116.56,debit
2023-06-28 12:40:17,147.8,debit
2024-03-04 13:22:13,180.87,debit
2024-01-14 15:45:59,112.73,debit
2023-09-13 06:46:36,291.78,credit
2024-03-02 14:50:58,177.58,debit
2024-03-06 15:51:46,399.49,debit
2023-10-17 07:37:32,253.9,debit
2023-08-14 05:47:02,140.38,debit
2023-08-27 09:02:12,156.98,debit
2023-06-25 06:09:15,445.56,credit
2023-05-10 06:51:09,231.69,debit
2023-05-31 04:28:23,53.53,debit
2024-03-13 03:10:41,249.99,credit
2023-04-12 08:38:29,314.71,debit
2024-01-27 21:42:24,336.81,debit
2024-02-29 11:29:40,135.51,credit
2023-09-23 08:11:25,145.64,debit
2023-05-13 10:40:27,156.1,credit
2024-02-18 07:02:53,452.25,debit
2024-02-02 23:26:32,450.81,credit
2024-02-18 22:05:52,452.38,credit
2023-05-07 03:24:27,320.74,debit
2023-06-30 21:56:09,403.11,credit
2023-10-19 12:56:34,26.73,debit
2023-10-26 07:42:21,448.32,debit
2023-10-10 02:27:45,78.87,credit
2024-03-19 17:21:30,329.03,credit
2023-09-25 23:31:12,89.07,debit
2023-06-24 20:24:20,420.21,credit
2023-09-21 19:37:34,155.66,credit
2023-10-28 16:26:22,163.87,credit
2023-08-01 16:14:33,363.77,credit
2023-11-28 01:16:45,162.11,debit
2024-02-19 14:47:37,244.35,credit
2023-08-03 12:04:50,440.79,debit
2023-05-24 06:45:16,73.44,debit
2023-10-06 00:55:04,259.8,debit
2024-01-17 10:33:18,161.43,credit
2023-08-08 19:07:06,494.03,credit
2023-12-28 01:11:44,442.53,debit
2023-08-18 02:04:16,249.57,debit
2024-02-10 04:04:36,231.36,credit
2024-01-08 15:31:14,351.49,credit
2023-11-30 02:17:25,489.32,debit
2023-07-28 15:51:27,14.54,debit
2024-02-11 06:23:53,100.48,credit
2024-02-05 06:42:13,143.01,credit
2023-11-20 10:13:51,62.21,credit
2023-08-12 08:30:41,78.58,debit
2023-12-11 10:00:08,72.29,credit
2023-11-16 10:39:23,101.88,debit
2023-12-27 05:54:22,246.62,debit
2023-11-27 05:21:19,384.37,credit
2023-05-25 05:18:20,147.6,debit
2023-08-30 13:23:07,22.25,debit
2023-10-19 21:46:09,33.2,credit
2024-03-09 16:56:01,415.94,credit
2023-04-27 19:48:51,201.18,debit
2023-06-13 10:50:37,72.14,debit
2023-05-31 19:11:48,70.71,debit
2023-07-08 01:15:19,344.0,credit
2023-08-16 18:43:35,460.26,credit
2023-09-06 22:48:34,130.82,credit
2023-10-19 06:09:34,405.28,debit
2023-12-31 11:52:26,51.66,credit
2023-04-24 21:52:45,110.27,debit
2023-09-24 07:33:42,141.67,credit
2023-12-21 20:04:19,384.76,credit
2024-01-14 11:20:39,352.9,credit
2023-12-09 11:30:05,85.4,debit
2023-11-13 06:53:59,62.23,debit
2023-08-09 06:06:27,128.14,debit
2024-01-03 18:37:40,407.17,debit
2023-08-26 16:50:17,282.16,debit
2024-01-15 04:23:11,472.34,debit
2023-10-13 19:03:37,374.2,credit
2023-11-10 04:49:37,417.11,credit
2023-04-07 00:42:14,432.16,debit
2023-12-23 12:37:52,473.31,debit
2023-10-17 07:07:51,34.28,debit
2023-04-20 04:22:01,180.75,debit
2023-12-13 01:05:46,351.51,credit
2023-06-05 07:46:25,157.6,debit
2023-06-10 05:39:37,197.37,credit
2023-09-29 08:01:12,51.21,credit
2023-05-12 15:25:57,192.15,credit
2023-12-16 10:39:02,31.53,credit
2023-11-29 16:26:07,128.44,credit
2024-03-24 22:13:48,477.52,debit
2023-04-10 17:30:05,292.05,credit
2023-08-31 15:59:10,144.16,debit
2023-08-01 18:32:55,149.23,credit
2023-10-29 11:12:23,228.45,debit
2024-03-25 07:01:54,263.3,credit
2023-10-05 20:07:01,368.07,debit
2024-01-09 18:34:25,427.93,debit
2024-02-18 01:45:37,397.89,debit
2024-02-19 00:41:02,182.81,credit
2024-03-02 19:58:02,350.68,debit
2023-07-06 04:35:07,392.38,debit
2024-03-27 16:05:35,499.4,credit
2024-03-03 06:22:10,395.38,credit
2024-01-10 13:04:28,115.99,debit
2023-08-19 05:16:33,305.5,debit
2023-08-31 06:43:02,413.24,debit
2024-01-26 04:27:45,277.98,credit
2023-07-03 12:14:08,230.02,debit
2023-04-17 15:35:15,333.15,credit
2023-07-24 20:05:50,473.13,credit
2023-09-09 00:46:38,313.81,credit
2024-01-13 04:22:00,296.05,debit
2023-04-01 08:31:34,469.43,debit
2023-10-23 22:00:51,410.39,debit
2023-10-23 21:14:35,490.23,debit
2023-05-09 16:12:08,248.63,debit
2023-09-18 01:48:41,200.68,debit
2023-10-15 04:35:39,465.99,credit
2023-12-15 22:59:30,289.38,credit
2023-04-12 08:37:17,441.17,credit
2023-12-21 16:37:33,453.3,credit
2023-04-19 06:59:50,312.56,debit
2023-10-29 20:00:47,70.95,debit
2024-01-26 18:23:56,106.52,credit
2024-02-23 06:40:45,236.97,debit
2023-12-27 04:18:41,223.99,debit
2023-05-01 22:23:58,272.38,credit
2024-02-08 11:20:28,158.76,credit
2023-07-23 23:24:12,406.47,debit
2023-12-22 08:57:52,82.51,debit
2023-09-20 23:47:30,167.9,credit
2023-07-22 16:22:15,27.92,credit
2023-12-15 07:19:00,267.53,credit
2023-06-24 01:49:02,156.86,debit
2023-12-21 13:46:17,100.58,debit
2023-11-19 04:51:44,369.63,credit
2024-02-05 17:23:14,418.38,debit
2023-09-23 17:23:41,253.97,credit
2023-08-14 18:48:51,46.48,debit
2023-08-12 18:29:23,74.07,credit
2024-02-28 22:50:22,118.34,credit
2024-02-13 17:55:05,497.06,credit
2024-02-27 03:35:25,339.13,debit
2023-07-19 16:02:44,292.49,debit
2023-04-08 13:51:08,196.78,credit
2023-12-25 07:04:58,256.85,debit
2024-02-21 06:38:58,187.55,credit
2023-10-15 17:13:45,91.41,debit
2024-02-05 00:05:58,383.97,credit
2024-01-14 22:16:09,214.57,debit
2023-04-07 23:28:07,158.68,credit
2024-03-22 02:02:18,225.06,credit
2024-01-25 15:59:54,472.74,debit
2023-12-15 12:45:21,214.95,debit
2023-06-27 04:13:26,456.04,credit
2023-10-11 17:13:43,199.33,credit
